2776,Wlodzimierz,Przybysz,Wroclaw,nie
2777,Michal,Stachowiak,Poznan,tak
2778,Zenon,Poplawski,Poznan,nie
2779,Boguslaw,Piekarski,Poznan,nie
2780,Witold,Matysiak,Szczecin,nie
2781,Aleksander,Janowski,Szczecin,nie
2782,Bronislaw,Murawski,Bialystok,nie
2783,Waclaw,Cichocki,Lublin,nie
2784,Boleslaw,Witek,Rzeszow,nie
2785,Ireneusz,Nowak,Warszawa,nie
2786,Maciej,Kowalski,Warszawa,nie
2787,Artur,Wisniewski,Warszawa,nie
2788,Edmund,Dabrowski,Kielce,nie
2789,Marcin,Lewandowski,Krakow,tak
2790,Lech,Wojcik,Krakow,tak
2791,Karol,Kaminski,Katowice,nie
2792,Rafal,Kowalczyk,Lodz,nie
2793,Jan,Zielinski,Lodz,tak
2794,Stanislaw,Szymanski,Gdansk,nie
2795,Andrzej,Wozniak,Gdansk,nie
2796,Jozef,Kozlowski,Wroclaw,nie
2797,Tadeusz,Jankowski,Wroclaw,nie
2798,Jerzy,Wojciechowski,Wroclaw,nie
2799,Zbigniew,Kwiatkowski,Poznan,nie
2800,Krzysztof,Kaczmarek,Poznan,tak
2801,Henryk,Mazur,Poznan,tak
2802,Ryszard,Krawczyk,Szczecin,nie
2803,Kazimierz,Piotrowski,Szczecin,nie
2804,Marek,Grabowski,Bialystok,nie
2805,Marian,Nowakowski,Lublin,nie
2806,Piotr,Pawlowski,Rzeszow,nie
2807,Janusz,Michalski,Warszawa,nie
2808,Wladyslaw,Nowicki,Warszawa,tak
2809,Adam,Adamczyk,Warszawa,tak
2810,Wieslaw,Dudek,Kielce,nie
2811,Zdzislaw,Zaj�c,Krakow,nie
2812,Edward,Wieczorek,Krakow,nie
2813,Mieczyslaw,Jablonski,Katowice,nie
2814,Roman,Krol,Lodz,nie
2815,Miroslaw,Majewski,Lodz,nie
2816,Grzegorz,Olszewski,Gdansk,nie
2817,Czeslaw,Jaworski,Gdansk,tak
2818,Dariusz,Wrobel,Wroclaw,tak
2819,Wojciech,Malinowski,Wroclaw,nie
2820,Jacek,Pawlak,Wroclaw,nie
2821,Tomasz,Witkowski,Poznan,nie
2822,Stefan,Walczak,Poznan,nie
2823,Zygmunt,Stepie�,Poznan,nie
2824,Leszek,Gorski,Szczecin,nie
2825,Bogdan,Rutkowski,Szczecin,tak
2826,Antoni,Michalak,Bialystok,nie
2827,Pawel,Sikora,Lublin,nie
2828,Franciszek,Ostrowski,Rzeszow,nie
2829,Jaroslaw,Baran,Warszawa,nie
2830,Robert,Duda,Warszawa,tak
2831,Mariusz,Szewczyk,Warszawa,tak
2832,Wlodzimierz,Tomaszewski,Kielce,nie
2833,Michal,Pietrzak,Krakow,nie
2834,Zenon,Marciniak,Krakow,nie
2835,Boguslaw,Wroblewski,Katowice,tak
2836,Witold,Zalewski,Lodz,nie
2837,Aleksander,Jakubowski,Lodz,nie
2838,Bronislaw,Jasinski,Gdansk,nie
2839,Waclaw,Zawadzki,Gdansk,nie
2840,Boleslaw,Sadowski,Wroclaw,nie
2841,Ireneusz,Chmielewski,Wroclaw,nie
2842,Maciej,Wlodarczyk,Wroclaw,nie
2843,Artur,Borkowski,Poznan,nie
2844,Edmund,Czarnecki,Poznan,nie
2845,Marcin,Sawicki,Poznan,tak
2846,Lech,Sokolowski,Szczecin,tak
2847,Karol,Urba�ski,Szczecin,nie
2848,Rafal,Kubiak,Bialystok,tak
2849,Jan,Maciejewski,Lublin,nie
2850,Stanislaw,Szczepanski,Rzeszow,nie
2851,Andrzej,Kucharski,Warszawa,nie
2852,Jozef,Wilk,Warszawa,nie
2853,Tadeusz,Kalinowski,Warszawa,nie
2854,Jerzy,Lis,Kielce,tak
2855,Zbigniew,Mazurek,Krakow,nie
2856,Krzysztof,Wysocki,Krakow,tak
2857,Henryk,Adamski,Katowice,nie
2858,Ryszard,Wasilewski,Lodz,tak
2859,Kazimierz,Sobczak,Lodz,tak
2860,Marek,Czerwinski,Gdansk,nie
2861,Marian,Andrzejewski,Gdansk,tak
2862,Piotr,Cieslak,Wroclaw,nie
2863,Janusz,Glowacki,Wroclaw,nie
2864,Wladyslaw,Zakrzewski,Wroclaw,tak
2865,Adam,Kolodziej,Poznan,tak
2866,Wieslaw,Sikorski,Poznan,nie
2867,Zdzislaw,Krajewski,Poznan,nie
2868,Edward,Gajewski,Szczecin,nie
2869,Mieczyslaw,Szymczak,Szczecin,nie
2870,Roman,Szulc,Bialystok,nie
2871,Miroslaw,Baranowski,Lublin,nie
2872,Grzegorz,Laskowski,Rzeszow,nie
2873,Czeslaw,Brzezinski,Warszawa,nie
2874,Dariusz,Makowski,Warszawa,nie
2875,Wojciech,Przybylski,Warszawa,nie
2876,Jacek,Domanski,Kielce,nie
2877,Tomasz,Nowacki,Krakow,nie
2878,Stefan,Borowski,Krakow,tak
2879,Zygmunt,Chojnacki,Katowice,nie
2880,Leszek,Ciesielski,Lodz,tak
2881,Bogdan,Szczepaniak,Lodz,nie
2882,Antoni,Wesolowski,Gdansk,tak
2883,Pawel,Gorecki,Gdansk,nie
2884,Franciszek,Krupa,Wroclaw,tak
2885,Jaroslaw,Kaczmarczyk,Wroclaw,tak
2886,Robert,Leszczynski,Wroclaw,nie
2887,Mariusz,Lipinski,Poznan,nie
2888,Wlodzimierz,Kowalewski,Poznan,nie
2889,Michal,Urbaniak,Poznan,nie
2890,Zenon,Kozak,Szczecin,nie
2891,Boguslaw,Kania,Szczecin,nie
2892,Witold,Mikolajczyk,Bialystok,tak
2893,Aleksander,Czajkowski,Lublin,tak
2894,Bronislaw,Mucha,Rzeszow,nie
2895,Waclaw,Tomczak,Warszawa,tak
2896,Boleslaw,Koziol,Warszawa,nie
2897,Ireneusz,Markowski,Warszawa,nie
2898,Maciej,Kowalik,Kielce,nie
2899,Artur,Nawrocki,Krakow,nie
2900,Edmund,Brzozowski,Krakow,tak
2901,Marcin,Janik,Katowice,nie
2902,Lech,Musial,Lodz,nie
2903,Karol,Wawrzyniak,Lodz,nie
2904,Rafal,Markiewicz,Gdansk,tak
2905,Jan,Orlowski,Gdansk,nie
2906,Stanislaw,Tomczyk,Wroclaw,nie
2907,Andrzej,Jarosz,Wroclaw,tak
2908,Jozef,Kolodziejczyk,Wroclaw,nie
2909,Tadeusz,Kurek,Poznan,tak
2910,Jerzy,Kopec,Poznan,tak
2911,Zbigniew,Wolski,Poznan,nie
2912,Krzysztof,Dziedzic,Szczecin,nie
2913,Henryk,Kot,Szczecin,tak
2914,Ryszard,Stasiak,Bialystok,tak
2915,Kazimierz,Stankiewicz,Lublin,tak
2916,Marek,Piatek,Rzeszow,nie
2917,Marian,Urban,Warszawa,nie
2918,Piotr,Dobrowolski,Warszawa,tak
2919,Janusz,Pawlik,Warszawa,nie
2920,Wladyslaw,Kruk,Kielce,nie
2921,Adam,Domagala,Krakow,tak
2922,Wieslaw,Piasecki,Krakow,nie
2923,Zdzislaw,Wierzbicki,Katowice,nie
2924,Edward,Polak,Lodz,tak
2925,Mieczyslaw,Zieba,Lodz,nie
2926,Roman,Janicki,Gdansk,nie
2927,Miroslaw,Sosnowski,Gdansk,nie
2928,Grzegorz,Bednarek,Wroclaw,nie
2929,Czeslaw,Majchrzak,Wroclaw,nie
2930,Dariusz,Bielecki,Wroclaw,nie
2931,Wojciech,Maj,Poznan,nie
2932,Jacek,Sowa,Poznan,tak
2933,Tomasz,Milewski,Poznan,nie
2934,Stefan,Gajda,Szczecin,tak
2935,Zygmunt,Klimek,Szczecin,nie
2936,Leszek,Olejniczak,Bialystok,nie
2937,Bogdan,Ratajczak,Lublin,nie
2938,Antoni,Romanowski,Rzeszow,nie
2939,Pawel,Matuszewski,Warszawa,nie
2940,Franciszek,Madej,Warszawa,tak
2941,Jaroslaw,Kasprzak,Warszawa,nie
2942,Robert,Grzelak,Kielce,nie
2943,Mariusz,Socha,Krakow,nie
2944,Wlodzimierz,Czajka,Krakow,tak
2945,Michal,Marek,Katowice,tak
2946,Zenon,Kowal,Lodz,nie
2947,Boguslaw,Bednarczyk,Lodz,tak
2948,Witold,Skiba,Gdansk,nie
2949,Aleksander,Wrona,Gdansk,nie
2950,Bronislaw,Owczarek,Wroclaw,nie
2951,Waclaw,Marcinkowski,Wroclaw,nie
2952,Boleslaw,Matusiak,Wroclaw,nie
2953,Ireneusz,Orzechowski,Poznan,nie
2954,Maciej,Sobolewski,Poznan,nie
2955,Artur,Kedzierski,Poznan,nie
2956,Edmund,Kurowski,Szczecin,nie
2957,Marcin,Rogowski,Szczecin,nie
2958,Lech,Olejnik,Bialystok,nie
2959,Karol,Debski,Lublin,nie
2960,Rafal,Baranski,Rzeszow,nie
2961,Jan,Skowronski,Warszawa,nie
2962,Stanislaw,Mazurkiewicz,Warszawa,nie
2963,Andrzej,Czech,Warszawa,tak
2964,Jozef,Janiszewski,Kielce,nie
2965,Tadeusz,Bednarski,Krakow,nie
2966,Jerzy,Chrzanowski,Krakow,tak
2967,Zbigniew,Bukowski,Katowice,nie
2968,Krzysztof,Jedrzejewski,Lodz,nie
2969,Henryk,Czaja,Lodz,tak
2970,Ryszard,Lisowski,Gdansk,nie
2971,Kazimierz,Grzybowski,Gdansk,nie
2972,Marek,Kwiecien,Wroclaw,nie
2973,Marian,Pluta,Wroclaw,nie
2974,Piotr,Morawski,Wroclaw,nie
2975,Janusz,Czyz,Poznan,nie
2976,Wladyslaw,Sobczyk,Poznan,tak
2977,Adam,Augustyniak,Poznan,nie
2978,Wieslaw,Rybak,Szczecin,tak
2979,Zdzislaw,Krzeminski,Szczecin,nie
2980,Edward,Marzec,Bialystok,nie
2981,Mieczyslaw,Konieczny,Lublin,nie
2982,Roman,Marczak,Rzeszow,tak
2983,Miroslaw,Zych,Warszawa,nie
2984,Grzegorz,Michalik,Warszawa,nie
2985,Czeslaw,Michalowski,Warszawa,nie
2986,Dariusz,Kaczor,Kielce,nie
2987,Wojciech,Kubicki,Krakow,tak
2988,Jacek,Paluch,Krakow,nie
2989,Tomasz,Niemiec,Katowice,nie
2990,Stefan,Sroka,Lodz,nie
2991,Zygmunt,Stefaniak,Lodz,nie
2992,Leszek,Cybulski,Gdansk,nie
2993,Bogdan,Kacprzak,Gdansk,nie
2994,Antoni,Marszalek,Wroclaw,tak
2995,Pawel,Kasprzyk,Wroclaw,nie
2996,Franciszek,Malek,Wroclaw,nie
2997,Jaroslaw,Kujawa,Poznan,tak
2998,Robert,Lewicki,Poznan,nie
2999,Mariusz,Przybysz,Poznan,nie
3000,Wlodzimierz,Stachowiak,Szczecin,nie
3001,Michal,Poplawski,Szczecin,nie
3002,Zenon,Piekarski,Bialystok,tak
3003,Boguslaw,Matysiak,Lublin,tak
3004,Witold,Janowski,Rzeszow,nie
3005,Aleksander,Murawski,Warszawa,nie
3006,Bronislaw,Cichocki,Warszawa,nie
3007,Waclaw,Witek,Warszawa,nie
3008,Boleslaw,Nowak,Kielce,tak
3009,Ireneusz,Kowalski,Krakow,tak
3010,Maciej,Wisniewski,Krakow,nie
3011,Artur,Dabrowski,Katowice,nie
3012,Edmund,Lewandowski,Lodz,nie
3013,Marcin,Wojcik,Lodz,nie
3014,Lech,Kaminski,Gdansk,nie
3015,Karol,Kowalczyk,Gdansk,nie
3016,Rafal,Zielinski,Wroclaw,tak
3017,Jan,Szymanski,Wroclaw,nie
3018,Stanislaw,Wozniak,Wroclaw,tak
3019,Andrzej,Kozlowski,Poznan,tak
3020,Jozef,Jankowski,Poznan,nie
3021,Tadeusz,Wojciechowski,Poznan,nie
3022,Jerzy,Kwiatkowski,Szczecin,tak
3023,Zbigniew,Kaczmarek,Szczecin,nie
3024,Krzysztof,Mazur,Bialystok,nie
3025,Henryk,Krawczyk,Lublin,nie
3026,Ryszard,Piotrowski,Rzeszow,nie
3027,Kazimierz,Grabowski,Warszawa,nie
3028,Marek,Nowakowski,Warszawa,nie
3029,Marian,Pawlowski,Warszawa,nie
3030,Piotr,Michalski,Kielce,nie
3031,Janusz,Nowicki,Krakow,nie
3032,Wladyslaw,Adamczyk,Krakow,nie
3033,Adam,Dudek,Katowice,nie
3034,Wieslaw,Zaj�c,Lodz,tak
3035,Zdzislaw,Wieczorek,Lodz,nie
3036,Edward,Jablonski,Gdansk,tak
3037,Mieczyslaw,Krol,Gdansk,nie
3038,Roman,Majewski,Wroclaw,tak
3039,Miroslaw,Olszewski,Wroclaw,nie
3040,Grzegorz,Jaworski,Wroclaw,tak
3041,Czeslaw,Wrobel,Poznan,nie
3042,Dariusz,Malinowski,Poznan,nie
3043,Wojciech,Pawlak,Poznan,tak
3044,Jacek,Witkowski,Szczecin,tak
3045,Tomasz,Walczak,Szczecin,tak
3046,Stefan,Stepie�,Bialystok,nie
3047,Zygmunt,Gorski,Lublin,nie
3048,Leszek,Rutkowski,Rzeszow,tak
3049,Bogdan,Michalak,Warszawa,nie
3050,Antoni,Sikora,Warszawa,nie
3051,Pawel,Ostrowski,Warszawa,nie
3052,Franciszek,Baran,Kielce,nie
3053,Jaroslaw,Duda,Krakow,nie
3054,Robert,Szewczyk,Krakow,tak
3055,Mariusz,Tomaszewski,Katowice,nie
3056,Wlodzimierz,Pietrzak,Lodz,tak
3057,Michal,Marciniak,Lodz,nie
3058,Zenon,Wroblewski,Gdansk,tak
3059,Boguslaw,Zalewski,Gdansk,tak
3060,Witold,Jakubowski,Wroclaw,nie
3061,Aleksander,Jasinski,Wroclaw,tak
3062,Bronislaw,Zawadzki,Wroclaw,nie
3063,Waclaw,Sadowski,Poznan,nie
3064,Boleslaw,Chmielewski,Poznan,nie
3065,Ireneusz,Wlodarczyk,Poznan,nie
3066,Maciej,Borkowski,Szczecin,nie
3067,Artur,Czarnecki,Szczecin,tak
3068,Edmund,Sawicki,Bialystok,nie
3069,Marcin,Sokolowski,Lublin,nie
3070,Lech,Urba�ski,Rzeszow,nie
3071,Karol,Kubiak,Warszawa,nie
3072,Rafal,Maciejewski,Warszawa,nie
3073,Jan,Szczepanski,Warszawa,nie
3074,Stanislaw,Kucharski,Kielce,nie
3075,Andrzej,Wilk,Krakow,tak
3076,Jozef,Kalinowski,Krakow,nie
3077,Tadeusz,Lis,Katowice,nie
3078,Jerzy,Mazurek,Lodz,nie
3079,Zbigniew,Wysocki,Lodz,nie
3080,Krzysztof,Adamski,Gdansk,nie
3081,Henryk,Wasilewski,Gdansk,nie
3082,Ryszard,Sobczak,Wroclaw,nie
3083,Kazimierz,Czerwinski,Wroclaw,nie
3084,Marek,Andrzejewski,Wroclaw,nie
3085,Marian,Cieslak,Poznan,tak
3086,Piotr,Glowacki,Poznan,nie
3087,Janusz,Zakrzewski,Poznan,nie
3088,Wladyslaw,Kolodziej,Szczecin,nie
3089,Adam,Sikorski,Szczecin,tak
3090,Wieslaw,Krajewski,Bialystok,nie
3091,Zdzislaw,Gajewski,Lublin,nie
3092,Edward,Szymczak,Rzeszow,nie
3093,Mieczyslaw,Szulc,Warszawa,nie
3094,Roman,Baranowski,Warszawa,nie
3095,Miroslaw,Laskowski,Warszawa,nie
3096,Grzegorz,Brzezinski,Kielce,nie
3097,Czeslaw,Makowski,Krakow,nie
3098,Dariusz,Przybylski,Krakow,nie
3099,Wojciech,Domanski,Katowice,nie
3100,Jacek,Nowacki,Lodz,nie
3101,Tomasz,Borowski,Lodz,nie
3102,Stefan,Chojnacki,Gdansk,nie
3103,Zygmunt,Ciesielski,Gdansk,nie
3104,Leszek,Szczepaniak,Wroclaw,nie
3105,Bogdan,Wesolowski,Wroclaw,nie
3106,Antoni,Gorecki,Wroclaw,nie
3107,Pawel,Krupa,Poznan,nie
3108,Franciszek,Kaczmarczyk,Poznan,nie
3109,Jaroslaw,Leszczynski,Poznan,nie
3110,Robert,Lipinski,Szczecin,tak
3111,Mariusz,Kowalewski,Szczecin,tak
3112,Wlodzimierz,Urbaniak,Bialystok,tak
3113,Michal,Kozak,Lublin,nie
3114,Zenon,Kania,Rzeszow,tak
3115,Boguslaw,Mikolajczyk,Warszawa,tak
3116,Witold,Czajkowski,Warszawa,nie
3117,Aleksander,Mucha,Warszawa,nie
3118,Bronislaw,Tomczak,Kielce,nie
3119,Waclaw,Koziol,Krakow,nie
3120,Boleslaw,Markowski,Krakow,nie
3121,Ireneusz,Kowalik,Katowice,tak
3122,Maciej,Nawrocki,Lodz,tak
3123,Artur,Brzozowski,Lodz,nie
3124,Edmund,Janik,Gdansk,nie
3125,Marcin,Musial,Gdansk,nie
3126,Lech,Wawrzyniak,Wroclaw,nie
3127,Karol,Markiewicz,Wroclaw,nie
3128,Rafal,Orlowski,Wroclaw,nie
3129,Jan,Tomczyk,Poznan,nie
3130,Stanislaw,Jarosz,Poznan,nie
3131,Andrzej,Kolodziejczyk,Poznan,tak
3132,Jozef,Kurek,Szczecin,nie
3133,Tadeusz,Kopec,Szczecin,nie
3134,Jerzy,Wolski,Bialystok,tak
3135,Zbigniew,Dziedzic,Lublin,tak
3136,Krzysztof,Kot,Rzeszow,nie
3137,Henryk,Stasiak,Warszawa,tak
3138,Ryszard,Stankiewicz,Warszawa,nie
3139,Kazimierz,Piatek,Warszawa,nie
3140,Marek,Urban,Kielce,nie
3141,Marian,Dobrowolski,Krakow,nie
3142,Piotr,Pawlik,Krakow,tak
3143,Janusz,Kruk,Katowice,nie
3144,Wladyslaw,Domagala,Lodz,tak
3145,Adam,Piasecki,Lodz,nie
3146,Wieslaw,Wierzbicki,Gdansk,nie
3147,Zdzislaw,Polak,Gdansk,nie
3148,Edward,Zieba,Wroclaw,tak
3149,Mieczyslaw,Janicki,Wroclaw,nie
3150,Roman,Sosnowski,Wroclaw,nie
3151,Miroslaw,Bednarek,Poznan,nie
3152,Grzegorz,Majchrzak,Poznan,nie
3153,Czeslaw,Bielecki,Poznan,nie
3154,Dariusz,Maj,Szczecin,tak
3155,Wojciech,Sowa,Szczecin,nie
3156,Jacek,Milewski,Bialystok,nie
3157,Tomasz,Gajda,Lublin,nie
3158,Stefan,Klimek,Rzeszow,nie
3159,Zygmunt,Olejniczak,Warszawa,nie
3160,Leszek,Ratajczak,Warszawa,nie
3161,Bogdan,Romanowski,Warszawa,nie
3162,Antoni,Matuszewski,Kielce,nie
3163,Pawel,Madej,Krakow,tak
3164,Franciszek,Kasprzak,Krakow,tak
3165,Jaroslaw,Grzelak,Katowice,nie
3166,Robert,Socha,Lodz,nie
3167,Mariusz,Czajka,Lodz,nie
3168,Wlodzimierz,Marek,Gdansk,tak
3169,Michal,Kowal,Gdansk,nie
3170,Zenon,Bednarczyk,Wroclaw,nie
3171,Boguslaw,Skiba,Wroclaw,nie
3172,Witold,Wrona,Wroclaw,nie
3173,Aleksander,Owczarek,Poznan,nie
3174,Bronislaw,Marcinkowski,Poznan,nie
3175,Waclaw,Matusiak,Poznan,nie
3176,Boleslaw,Orzechowski,Szczecin,nie
3177,Ireneusz,Sobolewski,Szczecin,tak
3178,Maciej,Kedzierski,Bialystok,nie
3179,Artur,Kurowski,Lublin,tak
3180,Edmund,Rogowski,Rzeszow,nie
3181,Marcin,Olejnik,Warszawa,tak
3182,Lech,Debski,Warszawa,nie
3183,Karol,Baranski,Warszawa,nie
3184,Rafal,Skowronski,Kielce,nie
3185,Jan,Mazurkiewicz,Krakow,nie
3186,Stanislaw,Czech,Krakow,nie
3187,Andrzej,Janiszewski,Katowice,nie
3188,Jozef,Bednarski,Lodz,nie
3189,Tadeusz,Chrzanowski,Lodz,tak
3190,Jerzy,Bukowski,Gdansk,nie
3191,Zbigniew,Jedrzejewski,Gdansk,nie
3192,Krzysztof,Czaja,Wroclaw,nie
3193,Henryk,Lisowski,Wroclaw,nie
3194,Ryszard,Grzybowski,Wroclaw,nie
3195,Kazimierz,Kwiecien,Poznan,tak
3196,Marek,Pluta,Poznan,nie
3197,Marian,Morawski,Poznan,nie
3198,Piotr,Czyz,Szczecin,tak
3199,Janusz,Sobczyk,Szczecin,nie
3200,Wladyslaw,Augustyniak,Bialystok,nie
3201,Adam,Rybak,Lublin,nie
3202,Wieslaw,Krzeminski,Rzeszow,tak
3203,Zdzislaw,Marzec,Warszawa,tak
3204,Edward,Konieczny,Warszawa,tak
3205,Mieczyslaw,Marczak,Warszawa,nie
3206,Roman,Zych,Kielce,tak
3207,Miroslaw,Michalik,Krakow,nie
3208,Grzegorz,Michalowski,Krakow,nie
3209,Czeslaw,Kaczor,Katowice,tak
3210,Dariusz,Kubicki,Lodz,nie
3211,Wojciech,Paluch,Lodz,nie
3212,Jacek,Niemiec,Gdansk,nie
3213,Tomasz,Sroka,Gdansk,tak
3214,Stefan,Stefaniak,Wroclaw,nie
3215,Zygmunt,Cybulski,Wroclaw,nie
3216,Leszek,Kacprzak,Wroclaw,nie
3217,Bogdan,Marszalek,Poznan,tak
3218,Antoni,Kasprzyk,Poznan,nie
3219,Pawel,Malek,Poznan,tak
3220,Franciszek,Kujawa,Szczecin,tak
3221,Jaroslaw,Lewicki,Szczecin,nie
3222,Robert,Przybysz,Bialystok,tak
3223,Mariusz,Stachowiak,Lublin,nie
3224,Wlodzimierz,Poplawski,Rzeszow,tak
3225,Michal,Piekarski,Warszawa,nie
3226,Zenon,Matysiak,Warszawa,nie
3227,Boguslaw,Janowski,Warszawa,tak
3228,Witold,Murawski,Kielce,nie
3229,Aleksander,Cichocki,Krakow,tak
3230,Bronislaw,Witek,Krakow,nie
3231,Waclaw,Nowak,Katowice,nie
3232,Boleslaw,Kowalski,Lodz,nie
3233,Ireneusz,Wisniewski,Lodz,tak
3234,Maciej,Dabrowski,Gdansk,nie
3235,Artur,Lewandowski,Gdansk,nie
3236,Edmund,Wojcik,Wroclaw,nie
3237,Marcin,Kaminski,Wroclaw,tak
3238,Lech,Kowalczyk,Wroclaw,tak
3239,Karol,Zielinski,Poznan,nie
3240,Rafal,Szymanski,Poznan,nie
3241,Jan,Wozniak,Poznan,nie
3242,Stanislaw,Kozlowski,Szczecin,nie
3243,Andrzej,Jankowski,Szczecin,nie
3244,Jozef,Wojciechowski,Bialystok,nie
3245,Tadeusz,Kwiatkowski,Lublin,tak
3246,Jerzy,Kaczmarek,Rzeszow,tak
3247,Zbigniew,Mazur,Warszawa,nie
3248,Krzysztof,Krawczyk,Warszawa,nie
3249,Henryk,Piotrowski,Warszawa,tak
3250,Ryszard,Grabowski,Kielce,tak
3251,Kazimierz,Nowakowski,Krakow,nie
3252,Marek,Pawlowski,Krakow,tak
3253,Marian,Michalski,Katowice,nie
3254,Piotr,Nowicki,Lodz,nie
3255,Janusz,Adamczyk,Lodz,tak
3256,Wladyslaw,Dudek,Gdansk,tak
3257,Adam,Zaj�c,Gdansk,nie
3258,Wieslaw,Wieczorek,Wroclaw,nie
3259,Zdzislaw,Jablonski,Wroclaw,nie
3260,Edward,Krol,Wroclaw,nie
3261,Mieczyslaw,Majewski,Poznan,nie
3262,Roman,Olszewski,Poznan,nie
3263,Miroslaw,Jaworski,Poznan,nie
3264,Grzegorz,Wrobel,Szczecin,tak
3265,Czeslaw,Malinowski,Szczecin,nie
3266,Dariusz,Pawlak,Bialystok,tak
3267,Wojciech,Witkowski,Lublin,tak
3268,Jacek,Walczak,Rzeszow,nie
3269,Tomasz,Stepie�,Warszawa,nie
3270,Stefan,Gorski,Warszawa,nie
3271,Zygmunt,Rutkowski,Warszawa,nie
3272,Leszek,Michalak,Kielce,nie
3273,Bogdan,Sikora,Krakow,tak
3274,Antoni,Ostrowski,Krakow,nie
3275,Pawel,Baran,Katowice,nie
3276,Franciszek,Duda,Lodz,nie
3277,Jaroslaw,Szewczyk,Lodz,tak
3278,Robert,Tomaszewski,Gdansk,tak
3279,Mariusz,Pietrzak,Gdansk,tak
3280,Wlodzimierz,Marciniak,Wroclaw,nie
3281,Michal,Wroblewski,Wroclaw,nie
3282,Zenon,Zalewski,Wroclaw,nie
3283,Boguslaw,Jakubowski,Poznan,nie
3284,Witold,Jasinski,Poznan,nie
3285,Aleksander,Zawadzki,Poznan,nie
3286,Bronislaw,Sadowski,Szczecin,nie
3287,Waclaw,Chmielewski,Szczecin,nie
3288,Boleslaw,Wlodarczyk,Bialystok,nie
3289,Ireneusz,Borkowski,Lublin,nie
3290,Maciej,Czarnecki,Rzeszow,nie
3291,Artur,Sawicki,Warszawa,nie
3292,Edmund,Sokolowski,Warszawa,nie
3293,Marcin,Urba�ski,Warszawa,tak
3294,Lech,Kubiak,Kielce,tak
3295,Karol,Maciejewski,Krakow,nie
3296,Rafal,Szczepanski,Krakow,nie
3297,Jan,Kucharski,Katowice,nie
3298,Stanislaw,Wilk,Lodz,nie
3299,Andrzej,Kalinowski,Lodz,nie
3300,Jozef,Lis,Gdansk,nie
3301,Tadeusz,Mazurek,Gdansk,nie
3302,Jerzy,Wysocki,Wroclaw,tak
3303,Zbigniew,Adamski,Wroclaw,nie
3304,Krzysztof,Wasilewski,Wroclaw,tak
3305,Henryk,Sobczak,Poznan,nie
3306,Ryszard,Czerwinski,Poznan,nie
3307,Kazimierz,Andrzejewski,Poznan,tak
3308,Marek,Cieslak,Szczecin,nie
3309,Marian,Glowacki,Szczecin,tak
3310,Piotr,Zakrzewski,Bialystok,nie
3311,Janusz,Kolodziej,Lublin,tak
3312,Wladyslaw,Sikorski,Rzeszow,nie
3313,Adam,Krajewski,Warszawa,nie
3314,Wieslaw,Gajewski,Warszawa,tak
3315,Zdzislaw,Szymczak,Warszawa,tak
3316,Edward,Szulc,Kielce,tak
3317,Mieczyslaw,Baranowski,Krakow,nie
3318,Roman,Laskowski,Krakow,nie
3319,Miroslaw,Brzezinski,Katowice,nie
3320,Grzegorz,Makowski,Lodz,nie
3321,Czeslaw,Przybylski,Lodz,nie
3322,Dariusz,Domanski,Gdansk,tak
3323,Wojciech,Nowacki,Gdansk,nie
3324,Jacek,Borowski,Wroclaw,nie
3325,Tomasz,Chojnacki,Wroclaw,tak
3326,Stefan,Ciesielski,Wroclaw,nie
3327,Zygmunt,Szczepaniak,Poznan,nie
3328,Leszek,Wesolowski,Poznan,nie
3329,Bogdan,Gorecki,Poznan,nie
3330,Antoni,Krupa,Szczecin,tak
3331,Pawel,Kaczmarczyk,Szczecin,tak
3332,Franciszek,Leszczynski,Bialystok,tak
3333,Jaroslaw,Lipinski,Lublin,tak
3334,Robert,Kowalewski,Rzeszow,nie
3335,Mariusz,Urbaniak,Warszawa,nie
3336,Wlodzimierz,Kozak,Warszawa,nie
3337,Michal,Kania,Warszawa,tak
3338,Zenon,Mikolajczyk,Kielce,tak
3339,Boguslaw,Czajkowski,Krakow,nie
3340,Witold,Mucha,Krakow,tak
3341,Aleksander,Tomczak,Katowice,tak
3342,Bronislaw,Koziol,Lodz,tak
3343,Waclaw,Markowski,Lodz,tak
3344,Boleslaw,Kowalik,Gdansk,nie
3345,Ireneusz,Nawrocki,Gdansk,nie
3346,Maciej,Brzozowski,Wroclaw,nie
3347,Artur,Janik,Wroclaw,tak
3348,Edmund,Musial,Wroclaw,nie
3349,Marcin,Wawrzyniak,Poznan,nie
3350,Lech,Markiewicz,Poznan,tak
3351,Karol,Orlowski,Poznan,tak
3352,Rafal,Tomczyk,Szczecin,nie
3353,Jan,Jarosz,Szczecin,nie
3354,Stanislaw,Kolodziejczyk,Bialystok,tak
3355,Andrzej,Kurek,Lublin,tak
3356,Jozef,Kopec,Rzeszow,nie
3357,Tadeusz,Wolski,Warszawa,nie
3358,Jerzy,Dziedzic,Warszawa,nie
3359,Zbigniew,Kot,Warszawa,nie
3360,Krzysztof,Stasiak,Kielce,tak
3361,Henryk,Stankiewicz,Krakow,nie
3362,Ryszard,Piatek,Krakow,tak
3363,Kazimierz,Urban,Katowice,nie
3364,Marek,Dobrowolski,Lodz,nie
3365,Marian,Pawlik,Lodz,nie
3366,Piotr,Kruk,Gdansk,tak
3367,Janusz,Domagala,Gdansk,nie
